;SbjNum;Srvyr;Duration;Latitude;Longitude;Date;CODE;MUN;SEXO;ANO_NASC;IDADE;FAIXA_ETARIA;PEA1;PEA2;PEA3;PEA_4;EXP_1_A;EXP_1_B;Q47;EXP_1_C;EXP_1_D;Q48;EXP_1_E;EXP_1_F;Q49;EXP_2_A;EXP_2_B;Q50;EXP_3_1_A;EXP_3_1_B;EXP_3_1_C;EXP_3_1_D;EXP_3_1_E;EXP_3_1_F;EXP_3_1_G;EXP_3_1_H;Q51A;EXP_3_1_I;EXP_3_1_J;EXP_3_1_K;EXP_3_1_L;EXP_3_1_M;EXP_3_1_N;EXP_3_1_O;EXP_3_1_P;Q51B;Q1;T_Q2_1;T_Q2_2;T_Q3_1;T_Q3_2;T_Q4_1;T_Q4_2;T_Q5_1;T_Q5_2;T_Q5_3;T_Q5_4;T_Q5_5;T_Q5_6;T_Q5_7;T_Q5_8;T_Q5_9;T_Q5_10;T_Q5_11;T_Q5_12;Q6;Q7;Q8;T_Q9_1;T_Q9_2;T_Q9_3;T_Q9_4;T_Q9_5;T_Q9_6;T_Q9_7;T_Q9_8;T_Q9_9;T_Q9_10;Q10;Q10_S;T_Q11_1;T_Q11_2;T_Q11_3;T_Q11_4;T_Q11_5;EXP_3_2_A;EXP_3_2_B;EXP_3_2_C;EXP_3_2_D;EXP_3_2_E;EXP_3_2_F;EXP_3_2_G;EXP_3_2_H;Q52A;EXP_3_2_I;EXP_3_2_J;EXP_3_2_K;EXP_3_2_L;EXP_3_2_M;EXP_3_2_N;EXP_3_2_O;EXP_3_2_P;Q52B;T_Q12_1;T_Q12_2;T_Q12_3;Q13;T_Q14_1;T_Q14_2;T_Q14_3;T_Q14_4;T_Q14_5;T_Q14_6;T_Q14_7;T_Q14_8;T_Q14_9;T_Q14_10;T_Q14_11;T_Q14_12;T_Q14_13;T_Q14_14;T_Q14_15;T_Q14_16;Q15;Q15_S;Q16;T_Q17_1;T_Q17_2;Q18;T_Q19_1;T_Q19_2;T_Q19_3;T_Q19_4;T_Q19_5;T_Q20_1;T_Q20_2;T_Q20_3;T_Q20_4;T_Q20_5;T_Q21_1;T_Q21_2;T_Q21_3;T_Q21_4;T_Q21_5;T_Q21_6;T_Q21_7;T_Q21_8;EXP_3_3_A;EXP_3_3_B;EXP_3_3_C;EXP_3_3_D;EXP_3_3_E;EXP_3_3_F;EXP_3_3_G;EXP_3_3_H;Q53A;EXP_3_3_I;EXP_3_3_J;EXP_3_3_K;EXP_3_3_L;EXP_3_3_M;EXP_3_3_N;EXP_3_3_O;EXP_3_3_P;Q53B;T_Q22_1;T_Q22_2;T_Q22_3;T_Q22_4;T_Q22_5;T_Q22_6;T_Q22_7;Q23;T_Q24_1;T_Q24_2;T_Q24_3;T_Q24_4;T_Q24_5;T_Q24_6;T_Q24_7;T_Q24_8;Q25;T_Q26_1;T_Q26_2;T_Q27_1;T_Q27_2;Q28A;Q28B;Q28C;Q28D;Q28E;Q28F;Q28G;Q28H;Q28I;Q28J;Q28K;T_Q29_1;T_Q29_2;T_Q29_3;T_Q29_4;T_Q29_5;T_Q29_6;T_Q29_7;T_Q29_8;T_Q29_9;T_Q29_10;T_Q29_11;T_Q30_1;T_Q30_2;T_Q31_1;T_Q31_1_Q_131_S;T_Q31_2;T_Q31_2_Q_131_S;Q32;T_Q33_1;T_Q33_2;T_Q33_3;T_Q33_4;T_Q33_5;T_Q34_1;T_Q34_2;T_Q34_3;T_Q34_4;T_Q34_5;T_Q34_6;T_Q34_7;T_Q34_8;T_Q34_9;T_Q34_10;T_Q34_11;T_Q34_12;T_Q34_13;T_Q35_1;T_Q35_2;T_Q35_3;T_Q35_4;Q36;T_Q37_1;T_Q37_2;T_Q37_3;T_Q37_4;T_Q37_5;T_Q37_6;T_Q37_7;Q38;Q38_S;T_Q39_1;T_Q39_1_Q39_S;T_Q39_2;T_Q39_2_Q39_S;T_Q40_1;T_Q40_2;T_Q40_3
127;85343657;jussarasilva;00:50:59;-19.937.475;-439.857.726;2019-01-27;310620005670079;7;1;1999;19;2;1;NA;1;4;2;2;1;4;4;3;1;1;2;4;4;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;3;3;2;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;2;3;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;2;2;2;3;3;3;1;2;2;2;2;2;2;1;2;1;1;1;1;2;1;2;2;1;;2;2;1;2;2;3;2;2;2;3;3;3;3;3;1;1;2;2;1;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;4;4;2;4;4;4;4;4;4;4;1;3;3;3;3;3;3;3;3;2;2;2;1;1;60;50;50;30;90;60;70;60;40;50;20;5;1;1;4;1;5;1;1;5;5;1;2;2;2;;6;Venezuela;3;3;2;2;3;1;1;2;2;2;2;2;2;2;2;2;3;2;3;1;1;1;1;6;1;1;1;1;1;1;1;2;;2;;1;;3;3;2
128;85343789;gillaicegomes;00:52:49;-129.793.775;-384.480.165;2019-01-27;292740805060341;36;1;1950;68;7;5;NA;2;NA;3;3;1;2;2;1;4;4;3;8;8;3;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;4;4;1;1;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;7;2;5;3;3;3;2;3;2;5;2;;1;2;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;3;3;2;1;3;3;1;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;1;;2;1;4;2;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;3;3;2;4;2;4;4;4;4;4;3;4;4;4;4;4;4;4;4;1;2;2;2;2;8;20;0;20;80;-2;5;9;10;5;0;1;2;5;3;1;5;1;5;4;5;5;1;1;9;;2;;2;2;1;1;1;1;1;1;2;3;1;3;1;1;3;3;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;;2;;3;;4;4;4
129;85344999;ronervalrodrigues;00:47:29;NA;NA;2019-01-27;150140255000033;6;1;1986;32;4;1;NA;1;4;3;3;2;2;2;2;2;2;1;1;1;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;4;4;3;1;1;1;3;1;1;1;2;1;1;1;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;1;1;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;3;3;2;2;3;1;3;3;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;8;;1;1;1;2;1;1;1;1;1;2;2;1;2;2;1;1;1;2;1;2;2;1;1;1;2;2;1;1;1;1;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;4;4;4;4;2;4;2;1;4;4;4;4;3;4;4;1;2;2;2;1;1;50;50;50;50;0;50;50;50;50;50;50;2;2;2;2;2;2;2;2;2;2;2;2;2;7;;2;;3;2;3;2;2;1;2;2;2;3;2;2;2;1;2;2;2;1;2;1;1;1;1;1;2;1;2;2;2;2;2;2;;2;;1;;2;2;2
130;85346771;ericamelo;00:51:05;-79.924.264;-348.447.635;2019-01-27;260960005000242;32;2;1990;28;3;1;NA;1;4;5;5;1;5;5;1;3;3;2;2;2;3;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;3;3;3;3;1;4;4;3;1;1;3;3;1;1;1;3;3;2;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;2;3;3;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;3;3;3;3;3;3;3;3;1;2;3;4;2;3;3;2;3;4;4;2;2;2;1;2;1;4;;3;1;2;1;4;4;4;3;2;2;3;4;4;2;1;1;2;2;2;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;4;4;3;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;1;2;2;1;1;100;50;50;100;80;50;50;70;50;7;50;2;2;2;2;1;2;2;2;2;2;2;2;4;5;;2;;2;4;4;2;4;3;3;1;1;3;3;1;1;1;1;1;1;1;3;1;1;1;1;6;1;1;1;1;1;1;1;1;;1;;3;;3;1;1
131;85347284;jussarasilva;00:42:13;-199.389.146;-439.867.687;2019-01-27;310620005670079;7;2;2000;18;2;1;NA;1;7;5;5;1;4;4;4;4;4;1;1;1;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;3;3;2;4;4;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;2;2;2;2;2;2;2;1;2;2;2;;1;2;4;1;1;1;1;1;1;3;3;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;2;1;1;1;1;3;1;1;1;1;1;1;1;3;1;1;1;1;;1;2;4;2;2;1;1;1;1;2;2;1;4;1;1;1;1;1;1;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;4;4;2;4;5;4;5;5;4;4;3;3;3;3;3;3;3;3;3;2;2;2;1;1;70;70;50;100;99;100;70;95;30;100;50;2;2;4;1;4;2;1;1;2;1;1;4;4;2;;6;Haiti;2;3;3;1;4;2;3;3;3;3;1;3;1;1;1;3;3;3;1;3;1;1;2;6;2;2;2;1;1;1;1;2;;1;;2;;3;2;2
132;85348496;eronildesbrito;00:41:00;-129.790.201;-38.447.242;2019-01-27;292740805060341;36;2;1966;53;6;1;NA;1;7;2;2;2;4;4;1;3;3;1;2;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;3;3;2;3;1;3;4;1;1;2;3;1;1;1;1;1;1;1;1;1;3;1;1;5;4;2;2;2;2;2;2;2;2;2;2;5;;3;1;1;3;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;1;1;2;1;2;1;1;4;2;3;2;4;1;1;2;1;1;1;1;1;1;1;1;9;;2;2;2;1;2;2;3;2;2;4;1;1;2;1;2;2;2;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;3;3;2;4;4;4;4;1;4;4;3;4;4;4;4;4;4;4;4;2;2;2;2;1;70;80;50;70;20;70;50;20;50;70;80;1;2;1;1;4;1;1;4;1;1;1;2;4;7;;6;Coreia;3;4;3;1;2;1;3;3;2;3;3;2;2;2;2;2;2;2;2;2;1;2;2;6;2;2;1;2;2;2;2;3;;2;;1;;2;1;2
133;85348751;gillaicegomes;00:38:50;-129.776.478;-384.474.837;2019-01-27;292740805060341;36;1;1983;36;4;1;NA;1;7;5;5;4;5;5;1;5;5;1;3;3;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;3;3;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1;1;2;1;1;4;4;1;2;2;3;1;2;2;2;2;2;2;2;2;2;1;;1;3;4;2;3;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;1;1;1;1;3;2;1;4;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;9;;1;1;1;1;2;3;2;2;1;4;1;1;2;1;1;1;2;2;1;2;1;2;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;1;1;1;1;1;4;4;4;4;2;4;4;2;4;4;4;4;4;4;4;4;2;2;2;1;1;70;70;70;60;80;70;70;70;60;80;30;1;1;1;1;1;1;1;1;1;1;1;3;3;9;;5;;2;2;2;2;4;1;3;1;1;3;3;3;3;1;1;1;1;1;2;2;2;1;2;2;2;1;1;1;1;1;1;2;;2;;1;;4;1;4
134;85349845;ronervalrodrigues;00:44:33;-14.718.672;-4.848.586;2019-01-27;150140255000033;6;2;1972;46;5;1;NA;1;2;4;4;3;4;4;1;2;2;4;7;7;4;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;4;4;4;3;3;3;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;3;3;3;3;2;3;2;3;2;4;2;;2;1;2;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;2;2;3;2;3;3;2;3;3;3;3;2;3;1;1;1;1;1;3;1;1;3;1;12;;2;1;1;2;2;2;2;2;3;5;1;1;1;1;1;1;2;2;1;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;1;1;2;2;4;1;2;1;1;1;1;1;3;4;4;4;4;4;4;4;4;2;2;2;2;2;80;0;0;0;0;0;0;0;0;0;0;4;3;3;1;5;3;1;2;2;2;1;3;4;4;;2;;3;4;1;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;2;5;1;1;1;1;2;1;1;2;;2;;1;;4;4;4
135;85353597;gillaicegomes;00:35:28;-129.791.098;-384.480.553;2019-01-27;292740805060341;36;2;1998;20;2;1;NA;1;4;3;3;3;2;2;1;3;3;1;5;5;2;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;1;1;2;1;1;2;3;2;1;1;3;4;1;1;3;3;1;1;1;1;3;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;;1;1;4;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;3;3;4;4;2;1;3;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;14;;1;1;1;2;1;2;3;2;1;4;4;1;1;1;1;1;2;2;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;3;3;3;3;2;4;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;2;2;2;1;1;80;60;80;100;90;80;80;70;70;70;70;1;1;2;1;2;1;1;2;4;1;1;2;1;3;;5;;2;4;1;1;1;1;2;3;3;3;3;3;1;1;2;2;3;1;1;2;2;1;2;1;5;1;1;1;1;1;1;2;;2;;1;;4;4;4
136;85354887;jussarasilva;00:52:41;-199.388.111;-439.875.029;2019-01-27;310620005670079;7;2;1986;32;4;1;NA;1;7;3;3;1;3;3;2;1;1;1;4;4;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;2;2;3;3;2;1;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;3;2;2;2;2;2;2;2;2;2;2;2;2;7;5;;2;2;2;1;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;1;1;2;1;3;1;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;8;;1;1;1;2;3;2;3;1;2;2;1;2;1;1;1;1;2;2;1;2;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;3;3;3;3;2;4;4;4;4;4;4;4;2;2;2;2;2;2;2;2;2;2;1;1;1;1;90;20;50;80;60;60;70;70;60;65;0;2;2;2;3;1;2;2;3;4;2;3;2;2;6;Suécia;5;;2;2;3;2;2;2;3;2;3;2;3;3;2;1;1;3;3;2;2;2;1;1;1;2;1;1;1;1;1;1;1;2;;2;;4;Venezuela;2;2;2
137;85356750;cybellibertoloti;00:37:50;-300.814.812;-511.975.621;2019-01-27;431490205000882;34;1;1973;45;5;1;NA;1;7;1;1;1;5;5;2;4;4;4;6;6;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;1;1;2;2;3;2;1;3;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;3;1;3;3;3;3;4;3;4;3;3;4;2;;2;2;2;1;1;1;1;3;3;2;2;3;3;3;-1;NA;-1;NA;-1;NA;-1;NA;NA;2;2;2;1;2;2;1;2;2;2;4;3;2;2;2;1;1;1;2;2;12;;2;2;1;1;4;4;4;3;4;2;2;2;1;2;2;1;1;2;2;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;4;4;3;4;4;4;4;2;4;4;1;4;4;4;4;4;4;4;4;2;1;1;1;1;100;0;0;80;100;0;30;80;50;30;0;1;1;1;4;1;1;1;1;4;1;1;2;1;5;;5;;3;1;3;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;8;1;1;1;1;1;1;1;2;;2;;3;;4;2;4
138;85356851;clesionazareno;00:40:21;-14.724.378;-484.856.083;2019-01-27;150140255000033;6;2;1980;38;4;1;NA;1;7;3;3;4;3;3;4;3;3;1;7;7;2;1;1;1;1;3;3;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;2;3;4;3;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;3;2;2;2;2;2;2;2;3;2;;1;1;1;1;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;4;4;2;3;3;3;1;2;1;2;1;2;2;1;2;1;1;2;2;2;1;2;2;9;;1;1;1;2;2;4;2;2;2;1;1;2;1;1;2;1;2;2;2;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;2;2;4;4;2;4;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;2;1;1;1;1;90;40;50;70;100;50;50;50;40;40;40;3;1;1;1;2;1;1;1;1;1;1;3;2;2;;1;;2;4;4;1;4;1;1;3;3;3;3;3;3;2;2;2;3;1;3;1;1;1;1;3;1;1;1;1;1;1;1;2;;2;;1;;4;1;1
139;85356852;clesionazareno;00:58:28;-14.719.777;-48.485.815;2019-01-27;150140255000033;6;1;1985;33;4;2;NA;1;7;5;5;4;1;1;1;5;5;1;3;3;3;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;4;4;2;1;1;1;1;1;1;2;2;1;1;1;1;1;4;1;1;1;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;4;2;2;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;1;1;4;4;3;1;3;3;1;4;1;1;2;4;2;1;3;1;1;1;2;2;1;1;1;3;;1;2;4;5;3;1;3;2;2;4;1;1;1;1;1;1;2;2;1;2;2;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;2;2;3;4;4;4;5;2;4;4;2;4;4;4;4;4;4;4;4;2;2;1;2;1;70;80;50;80;0;80;50;80;50;-3;80;1;1;3;3;1;5;1;3;4;5;5;3;4;3;;2;;2;1;4;2;2;1;3;2;3;3;3;3;2;2;2;2;3;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;;1;;2;;4;4;4
140;85356853;clesionazareno;00:40:27;-14.710.937;-484.853.897;2019-01-27;150140255000033;6;1;1975;43;5;3;NA;2;NA;5;5;1;1;1;4;2;2;4;4;4;2;1;1;3;3;2;2;3;3;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;7;5;;1;1;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;3;3;2;2;3;3;1;2;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;9;;1;1;1;2;1;3;1;2;2;1;1;1;1;1;2;1;2;2;1;1;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;2;2;2;2;2;5;4;4;5;2;4;5;1;4;4;4;4;4;4;4;4;2;1;2;1;2;50;2;20;80;100;50;20;30;10;20;2;1;1;2;4;1;2;2;2;4;2;1;3;1;2;;1;;3;3;2;1;2;1;2;2;3;3;2;3;2;2;2;2;3;2;2;1;2;1;1;2;1;1;1;1;1;1;1;4;Venezuela;2;;4;Venezuela;4;1;3
141;85357290;belenicearruda;00:39:59;-199.545.122;-440.131.191;2019-01-27;311860110020003;15;2;1995;23;2;1;NA;1;3;2;2;1;4;4;1;1;1;1;5;5;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;1;1;2;1;2;2;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;1;2;1;3;1;2;2;2;2;2;2;2;2;2;5;;3;3;4;2;2;2;2;-1;NA;-1;NA;-1;NA;NA;2;2;1;1;2;2;2;2;2;2;3;3;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;4;1;3;;1;1;1;2;3;2;2;1;2;4;1;1;1;1;2;1;2;2;1;2;2;1;2;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;2;2;3;3;2;1;2;4;1;4;1;4;2;4;4;4;2;4;4;4;4;2;2;2;1;1;80;30;40;50;80;70;50;70;60;80;50;2;5;2;5;2;2;2;2;2;5;2;1;4;9;;2;;2;2;4;1;1;4;3;1;3;3;3;3;3;1;1;3;3;1;1;2;2;1;2;1;2;1;1;1;1;1;1;2;;2;;3;;1;1;4
142;85357292;belenicearruda;00:34:11;-199.540.393;-440.104.613;2019-01-27;311860110020003;15;1;1994;24;2;4;NA;2;NA;3;3;2;1;1;4;1;1;2;7;7;2;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;3;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;5;;3;3;1;1;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;2;2;1;1;3;3;2;1;3;3;1;3;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;14;;2;1;2;2;1;2;1;1;2;3;2;1;2;2;2;1;2;2;1;2;2;2;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;1;1;2;2;2;4;5;5;5;2;4;5;2;4;3;3;3;3;4;4;4;2;2;2;2;1;80;40;20;50;70;40;50;70;30;20;20;2;2;2;2;2;2;2;2;2;2;2;3;3;1;;2;;2;4;3;1;3;1;3;3;3;3;3;3;3;2;3;2;3;2;2;2;1;1;3;3;2;1;2;1;2;2;2;1;;1;;3;;2;3;3
143;85357293;belenicearruda;00:35:14;-1.995.347;-440.114.552;2019-01-27;311860110020003;15;2;1992;26;3;2;NA;1;7;1;1;2;5;5;4;1;1;2;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;1;1;3;3;1;4;4;4;4;4;1;1;1;2;3;2;3;1;3;1;1;3;3;3;4;4;3;2;3;2;2;3;2;2;3;3;2;2;;2;2;2;2;2;1;1;3;3;3;3;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;;2;1;1;2;3;3;2;2;3;2;4;3;2;3;1;1;1;1;1;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;3;3;1;1;2;5;4;4;5;5;5;5;3;3;4;3;2;3;3;4;3;2;2;2;2;2;7;10;5;10;8;5;0;5;10;10;5;4;4;2;1;4;1;1;2;1;4;4;2;2;5;;1;;3;3;3;3;3;1;3;2;1;3;1;1;1;1;1;1;1;1;3;1;2;2;2;5;1;1;1;1;1;1;1;2;;2;;1;;3;2;3
144;85358861;celiooliveira;00:37:47;-233.901.762;-464.346.295;2019-01-27;351880005001129;21;2;1988;30;4;1;NA;1;7;3;3;2;4;4;2;5;5;2;3;3;2;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;1;2;1;1;1;2;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;2;2;2;1;3;3;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;;1;2;1;1;1;2;1;2;1;3;2;1;1;2;2;1;2;2;1;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;1;1;1;1;2;2;1;1;2;4;4;4;4;4;4;4;1;3;3;3;3;3;3;3;3;2;2;1;2;1;80;30;40;80;80;60;50;70;60;50;20;1;1;1;1;1;1;1;1;2;1;1;2;3;4;;1;;2;3;2;2;2;1;3;2;2;2;1;3;1;1;1;1;2;1;1;2;2;2;2;3;1;1;1;1;1;1;1;1;;1;;2;;2;2;3
145;85358862;celiooliveira;00:31:17;-233.894.772;-464.344.759;2019-01-27;351880005001129;21;2;1980;38;4;1;NA;1;7;3;3;4;4;4;4;2;2;3;7;7;3;1;1;1;1;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;1;1;1;3;1;1;1;2;1;1;1;1;1;3;1;1;1;1;1;2;2;3;2;2;3;2;2;3;2;3;2;2;2;;1;1;4;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;4;4;2;3;3;3;1;1;3;1;1;1;1;1;3;3;1;1;1;1;1;1;1;3;;2;1;1;2;2;3;3;2;2;2;2;1;2;1;2;1;2;2;2;2;2;1;5;2;-1;NA;-1;NA;-1;NA;NA;1;1;3;3;1;1;2;2;2;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;2;1;1;1;1;100;0;20;100;100;100;20;50;50;50;50;2;2;2;2;2;2;2;2;2;2;2;2;4;3;;2;;2;4;4;1;4;3;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;2;1;2;2;2;2;2;;2;;1;;4;1;1
146;85358863;celiooliveira;00:51:06;-233.892.537;-464.341.585;2019-01-27;351880005001129;21;1;1964;54;6;3;NA;2;NA;3;3;4;5;5;1;3;3;4;6;6;3;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;1;1;2;2;2;2;2;2;4;4;4;1;2;2;3;1;5;1;5;1;1;1;2;2;5;2;3;3;1;3;2;3;2;3;4;2;3;2;3;2;;1;1;2;1;1;3;2;-1;NA;-1;NA;-1;NA;NA;3;3;3;3;2;2;2;2;2;3;3;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;;2;4;1;2;2;2;2;2;4;1;1;1;1;1;2;1;3;1;1;3;3;1;5;2;-1;NA;-1;NA;-1;NA;NA;2;2;3;3;2;2;4;4;2;4;4;4;6;4;6;6;1;4;4;4;4;4;4;4;4;2;2;3;1;1;-2;-2;-2;10;10;-2;-2;-2;-2;-2;-2;2;2;2;2;2;5;2;2;2;2;2;5;1;7;;7;;3;4;3;1;4;4;3;2;4;2;3;4;3;3;2;2;4;1;4;3;1;3;3;8;1;1;1;1;1;1;1;2;;2;;5;;5;4;5
147;85358864;celiooliveira;00:33:55;-233.891.862;-464.345.323;2019-01-27;351880005001129;21;2;1993;25;3;1;NA;1;3;4;4;2;3;3;2;3;3;2;6;6;1;1;1;3;3;2;2;1;1;2;-1;NA;-1;NA;-1;NA;-1;NA;NA;3;3;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;5;;2;2;2;2;2;4;2;-1;NA;-1;NA;-1;NA;NA;3;3;2;2;3;3;3;3;2;3;3;3;1;1;1;2;1;1;1;1;2;2;2;1;1;1;1;1;2;1;;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;4;2;-1;NA;-1;NA;-1;NA;NA;2;2;2;2;3;3;4;4;2;4;4;4;4;2;4;4;3;4;4;4;4;4;4;4;4;2;2;2;1;1;50;90;50;88;90;50;90;80;50;70;50;2;2;2;2;2;2;2;2;2;2;2;2;4;2;;1;;3;2;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;2;;1;;3;;3;2;2
